time,data_no.,gyro_x,gyro_y,gyro_z,g_x_scaled,g_y_scaled,g_z_scaled,accel_x,accel_y,accel_z,a_x_scaled,a_y_scaled,a_z_scaled,rotation_x,rotation_y
2019-01-28 21:30:37.47,20838,5061,-2533,-9007,38.6336,-19.3359,-68.7557,23028,7564,20748,1.4055,0.4617,1.2664,13.7138,-46.1991
2019-01-28 21:30:37.58,20839,-8290,-2236,-13658,-63.2824,-17.0687,-104.2595,-3004,8016,26448,-0.1833,0.4893,1.6143,16.7596,6.2036
2019-01-28 21:30:37.70,20840,-7164,-2300,-8974,-54.687,-17.5573,-68.5038,5288,4596,3544,0.3228,0.2805,0.2163,35.8288,-42.3379
2019-01-28 21:30:37.81,20841,-2469,-3627,6323,-18.8473,-27.687,48.2672,6440,8824,572,0.3931,0.5386,0.0349,53.7697,-36.0658
2019-01-28 21:30:37.92,20842,7243,3355,8061,55.2901,25.6107,61.5344,16524,11624,32767,1.0085,0.7095,1.9999,17.5756,-25.4203
2019-01-28 21:30:38.04,20843,6379,3419,12229,48.6947,26.0992,93.3511,-720,-1648,11696,-0.0439,-0.1006,0.7139,-8.0054,3.4883
2019-01-28 21:30:38.15,20844,1318,-5308,541,10.0611,-40.5191,4.1298,1536,-6064,880,0.0938,-0.3701,0.0537,-73.7262,-14.0725
2019-01-28 21:30:38.26,20845,-5141,1968,-6207,-39.2443,15.0229,-47.3817,11352,15600,32767,0.6929,0.9521,1.9999,24.2209,-17.3699
2019-01-28 21:30:38.37,20846,-10363,-162,-13898,-79.1069,-1.2366,-106.0916,-2228,9452,19764,-0.136,0.5769,1.2063,25.4186,5.8069
2019-01-28 21:30:38.49,20847,-5129,-3559,-9393,-39.1527,-27.1679,-71.7023,2708,3104,-964,0.1653,0.1895,-0.0588,47.1987,-39.8
2019-01-28 21:30:38.60,20848,-4553,1360,11126,-34.7557,10.3817,84.9313,19508,6560,3488,1.1907,0.4004,0.2129,18.3157,-69.1506
2019-01-28 21:30:38.71,20849,7223,2166,19281,55.1374,16.5344,147.1832,10124,9664,32767,0.6179,0.5898,1.9999,15.7372,-16.5072
2019-01-28 21:30:38.82,20850,5223,1591,8721,39.8702,12.145,66.5725,472,-4752,6192,0.0288,-0.29,0.3779,-37.424,-3.4606
2019-01-28 21:30:38.94,20851,1502,-2435,-6813,11.4656,-18.5878,-52.0076,2152,-6616,2348,0.1313,-0.4038,0.1433,-64.2935,-17.0424
2019-01-28 21:30:39.05,20852,-12532,9472,898,-95.6641,72.3053,6.855,1500,24092,32767,0.0916,1.4705,1.9999,36.2966,-2.1122
2019-01-28 21:30:39.16,20853,-10346,-1696,-9249,-78.9771,-12.9466,-70.6031,-296,5136,13304,-0.0181,0.3135,0.812,21.1043,1.1891
2019-01-28 21:30:39.27,20854,1627,-4274,-2122,12.4198,-32.626,-16.1985,6856,6428,-2292,0.4185,0.3923,-0.1399,41.6435,-45.1323
2019-01-28 21:30:39.39,20855,102,5543,12702,0.7786,42.313,96.9618,2156,3884,19976,0.1316,0.2371,1.2192,10.9409,-6.0477
2019-01-28 21:30:39.50,20856,6342,4282,13826,48.4122,32.687,105.542,-2572,3032,13940,-0.157,0.1851,0.8508,12.0733,10.2201
2019-01-28 21:30:39.61,20857,686,1169,7823,5.2366,8.9237,59.7176,1416,-4008,3800,0.0864,-0.2446,0.2319,-44.6643,-14.3798
2019-01-28 21:30:39.71,20858,401,-5698,-6739,3.0611,-43.4962,-51.4427,1464,-6584,2400,0.0894,-0.4019,0.1465,-66.8782,-11.8
2019-01-28 21:30:39.82,20859,-4628,-2850,-10606,-35.3282,-21.7557,-80.9618,-428,17840,32767,-0.0261,1.0889,1.9999,28.564,0.6573
2019-01-28 21:30:39.93,20860,-8723,-3339,-11685,-66.5878,-25.4885,-89.1985,1116,7876,12620,0.0681,0.4807,0.7703,31.8677,-4.2903
2019-01-28 21:30:40.04,20861,-2533,-4870,-4071,-19.3359,-37.1756,-31.0763,4776,4224,-1564,0.2915,0.2578,-0.0955,40.0472,-46.6773
2019-01-28 21:30:40.15,20862,-2173,6900,18406,-16.5878,52.6718,140.5038,9932,7728,8024,0.6062,0.4717,0.4897,31.1844,-41.7182
2019-01-28 21:30:40.25,20863,4232,3753,18181,32.3053,28.6489,138.7863,-2776,4860,19004,-0.1694,0.2966,1.1599,14.2006,8.055
2019-01-28 21:30:40.37,20864,4017,2428,7021,30.6641,18.5344,53.5954,-180,-4724,3664,-0.011,-0.2883,0.2236,-52.1689,1.7246
2019-01-28 21:30:40.48,20865,2602,-8185,-7986,19.8626,-62.4809,-60.9618,4900,-6748,5708,0.2991,-0.4119,0.3484,-41.8926,-29.004
2019-01-28 21:30:40.59,20866,-4528,-7103,-14489,-34.5649,-54.2214,-110.6031,5860,7548,32532,0.3577,0.4607,1.9856,12.8626,-9.9523
2019-01-28 21:30:40.71,20867,-6945,503,-9801,-53.0153,3.8397,-74.8168,4076,6316,4432,0.2488,0.3855,0.2705,46.3682,-27.8458
2019-01-28 21:30:40.82,20868,101,-2364,1224,0.771,-18.0458,9.3435,9892,7120,-2832,0.6038,0.4346,-0.1729,34.6822,-52.2379
2019-01-28 21:30:40.93,20869,8173,-5489,3378,62.3893,-41.9008,25.7863,-6636,5768,32767,-0.405,0.3521,1.9999,9.7888,11.2799
2019-01-28 21:30:41.05,20870,5844,3874,12622,44.6107,29.5725,96.3511,-504,2640,13532,-0.0308,0.1611,0.8259,11.0319,2.0936
2019-01-28 21:30:41.16,20871,3702,3234,2453,28.2595,24.687,18.7252,-444,-3740,1224,-0.0271,-0.2283,0.0747,-70.805,6.4373
2019-01-28 21:30:41.27,20872,1247,-4219,-13202,9.5191,-32.2061,-100.7786,7704,-3132,12120,0.4702,-0.1912,0.7397,-12.3028,-31.6093
2019-01-28 21:30:41.38,20873,-5231,-3355,-12184,-39.9313,-25.6107,-93.0076,-1600,4796,26444,-0.0977,0.2927,1.614,10.2613,3.407
2019-01-28 21:30:41.50,20874,-3587,-3081,-10861,-27.3817,-23.5191,-82.9084,3936,6980,2732,0.2402,0.426,0.1667,55.5334,-27.7043
2019-01-28 21:30:41.61,20875,-932,-2402,8189,-7.1145,-18.3359,62.5115,5296,8092,240,0.3232,0.4939,0.0146,56.7694,-33.1921
2019-01-28 21:30:41.72,20876,8596,9964,5169,65.6183,76.0611,39.458,14316,16720,32767,0.8738,1.0205,1.9999,25.0603,-21.2643
2019-01-28 21:30:41.83,20877,5153,3935,10919,39.3359,30.0382,83.3511,76,-3100,10356,0.0046,-0.1892,0.6321,-16.6643,-0.4028
2019-01-28 21:30:41.95,20878,916,-3610,-2137,6.9924,-27.5573,-16.313,2980,-6760,-504,0.1819,-0.4126,-0.0308,-65.9111,-23.7307
2019-01-28 21:30:42.06,20879,-6497,-1423,782,-49.5954,-10.8626,5.9695,5304,18744,32767,0.3237,1.144,1.9999,29.4529,-7.998
2019-01-28 21:30:42.17,20880,-9254,1458,-12486,-70.6412,11.1298,-95.313,1864,7476,20636,0.1138,0.4563,1.2595,19.84,-4.8543
2019-01-28 21:30:42.27,20881,-2452,-2341,-7290,-18.7176,-17.8702,-55.6489,5688,4180,-3260,0.3472,0.2551,-0.199,32.521,-47.0173
2019-01-28 21:30:42.38,20882,-3943,1014,9284,-30.0992,7.7405,70.8702,12060,10112,5268,0.7361,0.6172,0.3215,37.5375,-46.6066
2019-01-28 21:30:42.49,20883,5145,2822,16499,39.2748,21.542,125.9466,9512,12164,29124,0.5806,0.7424,1.7776,21.6542,-16.7714
2019-01-28 21:30:42.60,20884,5578,4358,13205,42.5802,33.2672,100.8015,1388,-2372,10712,0.0847,-0.1448,0.6538,-12.3855,-7.2102
2019-01-28 21:30:42.70,20885,-1058,-8670,-2589,-8.0763,-66.1832,-19.7634,1344,-7660,3076,0.082,-0.4675,0.1877,-66.3358,-9.2477
2019-01-28 21:30:42.81,20886,-5209,6116,-15250,-39.7634,46.687,-116.4122,14024,12284,32767,0.856,0.7498,1.9999,19.0165,-21.8387
2019-01-28 21:30:42.92,20887,-9333,-152,-13167,-71.2443,-1.1603,-100.5115,776,7084,16652,0.0474,0.4324,1.0164,23.0232,-2.4555
2019-01-28 21:30:43.04,20888,-2328,-3429,-7061,-17.771,-26.1756,-53.9008,5344,5560,-3152,0.3262,0.3394,-0.1924,41.8652,-39.9002
2019-01-28 21:30:43.15,20889,-2031,5046,13775,-15.5038,38.5191,105.1527,18232,4212,12508,1.1128,0.2571,0.7634,10.7857,-54.0992
2019-01-28 21:30:43.27,20890,6446,3624,16441,49.2061,27.6641,125.5038,-1032,9840,23476,-0.063,0.6006,1.4329,22.7214,2.3216
2019-01-28 21:30:43.38,20891,1142,1298,12598,8.7176,9.9084,96.1679,1424,-3560,6408,0.0869,-0.2173,0.3911,-28.4721,-10.9932
2019-01-28 21:30:43.49,20892,-435,-8705,-6055,-3.3206,-66.4504,-46.2214,824,-5132,1436,0.0503,-0.3132,0.0876,-72.1199,-8.7896
2019-01-28 21:30:43.60,20893,-9419,5797,-5582,-71.9008,44.2519,-42.6107,-1176,20780,32767,-0.0718,1.2683,1.9999,32.3652,1.736
2019-01-28 21:30:43.72,20894,-8310,-370,-10890,-63.4351,-2.8244,-83.1298,1636,5932,10460,0.0999,0.3621,0.6384,29.262,-7.7475
2019-01-28 21:30:43.83,20895,2293,-4911,-1771,17.5038,-37.4885,-13.5191,8880,6056,-4292,0.542,0.3696,-0.262,31.5508,-50.1081
2019-01-28 21:30:43.94,20896,-2259,5121,13685,-17.2443,39.0916,104.4656,1308,4176,13832,0.0798,0.2549,0.8442,16.7291,-5.1727
2019-01-28 21:30:44.05,20897,6931,1703,15475,52.9084,13.0,118.1298,-4132,4660,16544,-0.2522,0.2844,1.0098,15.2845,13.5176
2019-01-28 21:30:44.17,20898,777,3767,7807,5.9313,28.7557,59.5954,-316,-4988,3464,-0.0193,-0.3044,0.2114,-55.11,2.9787
2019-01-28 21:30:44.28,20899,4799,-5587,-9831,36.6336,-42.6489,-75.0458,3408,-4444,7272,0.208,-0.2712,0.4438,-28.9583,-21.7959
2019-01-28 21:30:44.39,20900,-4606,-4126,-15475,-35.1603,-31.4962,-118.1298,3852,7976,28280,0.2351,0.4868,1.7261,15.6134,-7.4686
2019-01-28 21:30:44.50,20901,-5483,1180,-10685,-41.855,9.0076,-81.5649,3492,6092,3564,0.2131,0.3718,0.2175,50.6811,-26.3244
2019-01-28 21:30:44.62,20902,-276,-1092,3197,-2.1069,-8.3359,24.4046,6664,6632,-1032,0.4067,0.4048,-0.063,44.5227,-44.7952
2019-01-28 21:30:44.73,20903,7868,4922,2418,60.0611,37.5725,18.458,7868,13528,32767,0.4802,0.8257,1.9999,21.8727,-12.5138
2019-01-28 21:30:44.84,20904,6559,5444,14118,50.0687,41.5573,107.771,-568,-1408,13220,-0.0347,-0.0859,0.8069,-6.0738,2.4464
2019-01-28 21:30:44.95,20905,781,-5848,1439,5.9618,-44.6412,10.9847,284,-7164,96,0.0173,-0.4373,0.0059,-87.6038,-2.27
2019-01-28 21:30:45.07,20906,827,-1541,-22049,6.313,-11.7634,-168.313,20184,6104,29356,1.2319,0.3726,1.7917,9.7226,-33.9469
2019-01-28 21:30:45.18,20907,-8528,683,-13094,-65.0992,5.2137,-99.9542,2332,4812,20080,0.1423,0.2937,1.2256,13.3896,-6.4436
2019-01-28 21:30:45.29,20908,-1775,521,-6579,-13.5496,3.9771,-50.2214,4668,6524,-1948,0.2849,0.3982,-0.1189,52.213,-34.4346
2019-01-28 21:30:45.40,20909,-4482,-1262,9094,-34.2137,-9.6336,69.4198,3668,7052,4848,0.2239,0.4304,0.2959,49.2367,-23.201
2019-01-28 21:30:45.52,20910,4868,4097,17923,37.1603,31.2748,136.8168,2828,12880,22236,0.1726,0.7861,1.3572,29.8822,-6.2802
2019-01-28 21:30:45.63,20911,5210,6591,9381,39.771,50.313,71.6107,-728,-3604,7936,-0.0444,-0.22,0.4844,-24.3341,4.7745
2019-01-28 21:30:45.74,20912,2786,-5737,-9117,21.2672,-43.7939,-69.5954,304,-4620,2668,0.0186,-0.282,0.1628,-59.8337,-3.2613
2019-01-28 21:30:45.85,20913,-6003,-1405,5207,-45.8244,-10.7252,39.7481,-3964,28792,32767,-0.2419,1.7573,1.9999,41.0991,5.1926
2019-01-28 21:30:45.97,20914,-10109,-257,-9146,-77.1679,-1.9618,-69.8168,-616,8064,13900,-0.0376,0.4922,0.8484,30.0955,2.1952
2019-01-28 21:30:46.08,20915,-1002,-4628,-2821,-7.6489,-35.3282,-21.5344,5780,4920,-4036,0.3528,0.3003,-0.2463,34.9114,-42.2485
2019-01-28 21:30:46.19,20916,-614,3947,10671,-4.687,30.1298,81.458,660,3424,19964,0.0403,0.209,1.2185,9.7268,-1.8663
2019-01-28 21:30:46.30,20917,7126,5933,14139,54.3969,45.2901,107.9313,-3408,6344,17048,-0.208,0.3872,1.0405,20.0473,10.6116
2019-01-28 21:30:46.42,20918,35,1333,7998,0.2672,10.1756,61.0534,-892,-4368,5140,-0.0544,-0.2666,0.3137,-39.9391,7.5331
2019-01-28 21:30:46.53,20919,-177,-8440,-8323,-1.3511,-64.4275,-63.5344,4596,-2772,5948,0.2805,-0.1692,0.363,-20.2427,-35.0064
2019-01-28 21:30:46.64,20920,-5418,-4354,-12756,-41.3588,-33.2366,-97.374,3772,8384,32767,0.2302,0.5117,1.9999,14.2619,-6.3635
2019-01-28 21:30:46.75,20921,-7213,-3725,-10595,-55.0611,-28.4351,-80.8779,2256,6752,5072,0.1377,0.4121,0.3096,50.575,-14.9571
2019-01-28 21:30:46.87,20922,-773,-5122,4535,-5.9008,-39.0992,34.6183,8888,6636,-1932,0.5425,0.405,-0.1179,36.114,-52.1305
2019-01-28 21:30:46.98,20923,9340,4024,7324,71.2977,30.7176,55.9084,-4240,11820,32767,-0.2588,0.7214,1.9999,19.6845,6.94
2019-01-28 21:30:47.09,20924,6335,3412,9523,48.3588,26.0458,72.6947,-200,-804,11708,-0.0122,-0.0491,0.7146,-3.9278,0.9764
2019-01-28 21:30:47.20,20925,3494,1461,2419,26.6718,11.1527,18.4656,356,-2296,272,0.0217,-0.1401,0.0166,-78.9586,-8.7534
2019-01-28 21:30:47.31,20926,-198,7058,-10760,-1.5115,53.8779,-82.1374,16296,11480,31999,0.9946,0.7007,1.9531,17.7287,-25.6108
2019-01-28 21:30:47.43,20927,-7615,-2005,-13967,-58.1298,-15.3053,-106.6183,-2416,6076,25364,-0.1475,0.3708,1.5481,13.413,5.2923
2019-01-28 21:30:47.54,20928,-3190,-1724,-9440,-24.3511,-13.1603,-72.0611,4764,5012,-3248,0.2908,0.3059,-0.1982,40.9989,-38.5783
2019-01-28 21:30:47.65,20929,-3758,1380,7209,-28.687,10.5344,55.0305,2916,8452,476,0.178,0.5159,0.0291,70.7317,-19.0068
2019-01-28 21:30:47.76,20930,10475,7125,2833,79.9618,54.3893,21.626,14260,14564,32767,0.8704,0.8889,1.9999,22.1734,-21.6868
2019-01-28 21:30:47.88,20931,4127,5303,14181,31.5038,40.4809,108.2519,572,-2300,10712,0.0349,-0.1404,0.6538,-12.1014,-2.9886
2019-01-28 21:30:47.99,20932,-114,-7527,-55,-0.8702,-57.458,-0.4198,1116,-6428,856,0.0681,-0.3923,0.0522,-77.6579,-9.7647
2019-01-28 21:30:48.10,20933,-615,5382,-10292,-4.6947,41.084,-78.5649,9380,7284,32767,0.5725,0.4446,1.9999,12.0634,-15.6126
2019-01-28 21:30:48.21,20934,-8527,1582,-12216,-65.0916,12.0763,-93.2519,328,2460,18416,0.02,0.1501,1.124,7.6073,-1.0114
2019-01-28 21:30:48.31,20935,-1232,-542,-6964,-9.4046,-4.1374,-53.1603,4692,5124,-1912,0.2864,0.3127,-0.1167,45.3226,-40.6266
2019-01-28 21:30:48.42,20936,-4679,-1322,8322,-35.7176,-10.0916,63.5267,4164,8360,4356,0.2542,0.5103,0.2659,54.2151,-23.832
2019-01-28 21:30:48.53,20937,3867,1068,12136,29.5191,8.1527,92.6412,10172,10384,29516,0.6208,0.6338,1.8015,18.3977,-18.0091
2019-01-28 21:30:48.64,20938,6127,5186,14159,46.771,39.5878,108.084,904,-1444,11232,0.0552,-0.0881,0.6855,-7.3025,-4.5641
2019-01-28 21:30:48.74,20939,2310,-6921,-1858,17.6336,-52.8321,-14.1832,1244,-7332,1296,0.0759,-0.4475,0.0791,-76.2331,-9.4852
2019-01-28 21:30:48.86,20940,-3818,2556,-8476,-29.145,19.5115,-64.7023,13144,13580,32767,0.8022,0.8289,1.9999,21.0392,-20.3332
2019-01-28 21:30:48.97,20941,-8723,476,-11859,-66.5878,3.6336,-90.5267,1892,4004,19792,0.1155,0.2444,1.208,11.3863,-5.3528
2019-01-28 21:30:49.08,20942,-4326,-1439,-8482,-33.0229,-10.9847,-64.7481,1304,4544,-980,0.0796,0.2773,-0.0598,70.2529,-15.67
2019-01-28 21:30:49.19,20943,-4235,94,10811,-32.3282,0.7176,82.5267,8496,8820,4232,0.5186,0.5383,0.2583,42.8993,-40.9732
2019-01-28 21:30:49.31,20944,5434,-234,17687,41.4809,-1.7863,135.0153,11244,10936,32767,0.6863,0.6675,1.9999,17.5199,-18.0301
2019-01-28 21:30:49.42,20945,5023,4795,7882,38.3435,36.6031,60.1679,276,-3868,7208,0.0168,-0.2361,0.4399,-28.2017,-1.9324
2019-01-28 21:30:49.53,20946,1769,-2973,-4535,13.5038,-22.6947,-34.6183,3468,-5856,948,0.2117,-0.3574,0.0579,-58.4525,-30.3107
2019-01-28 21:30:49.64,20947,-9668,1818,499,-73.8015,13.8779,3.8092,5264,22204,32767,0.3213,1.3552,1.9999,33.7847,-7.5754
2019-01-28 21:30:49.76,20948,-8209,183,-13498,-62.6641,1.3969,-103.0382,-1020,5472,19360,-0.0623,0.334,1.1816,15.7619,2.9024
2019-01-28 21:30:49.87,20949,-750,-3779,-4736,-5.7252,-28.8473,-36.1527,4156,5592,-2652,0.2537,0.3413,-0.1619,48.5997,-33.882
2019-01-28 21:30:49.98,20950,-3977,3034,15013,-30.3588,23.1603,114.6031,17144,7948,9264,1.0464,0.4851,0.5654,22.1888,-54.5498
2019-01-28 21:30:50.09,20951,5446,4800,17808,41.5725,36.6412,135.9389,-3504,10232,16104,-0.2139,0.6245,0.9829,31.8338,10.4065
2019-01-28 21:30:50.21,20952,470,3558,11143,3.5878,27.1603,85.0611,-456,-3820,5452,-0.0278,-0.2332,0.3328,-34.9236,3.9186
2019-01-28 21:30:50.32,20953,920,-5457,-7659,7.0229,-41.6565,-58.4656,200,-7584,3724,0.0122,-0.4629,0.2273,-63.8147,-1.356
2019-01-28 21:30:50.43,20954,-3644,-2971,-15755,-27.8168,-22.6794,-120.2672,-2980,13236,32767,-0.1819,0.8079,1.9999,21.9141,4.8201
2019-01-28 21:30:50.54,20955,-7368,-3626,-14134,-56.2443,-27.6794,-107.8931,2676,9320,12152,0.1633,0.5688,0.7417,36.8334,-9.9116
2019-01-28 21:30:50.66,20956,-814,-4345,554,-6.2137,-33.1679,4.229,10172,6252,-4976,0.6208,0.3816,-0.3037,28.9034,-51.849
2019-01-28 21:30:50.77,20957,2153,4644,11035,16.4351,35.4504,84.2366,-4732,6268,18140,-0.2888,0.3826,1.1072,18.4872,13.8504
2019-01-28 21:30:50.88,20958,6443,2260,14676,49.1832,17.2519,112.0305,-3072,4900,11016,-0.1875,0.2991,0.6724,23.1932,14.2947
2019-01-28 21:30:51.00,20959,791,1644,4541,6.0382,12.5496,34.6641,-716,-5640,2128,-0.0437,-0.3442,0.1299,-68.293,6.7737
2019-01-28 21:30:51.11,20960,6572,-6612,-11876,50.1679,-50.4733,-90.6565,2532,-3180,7832,0.1545,-0.1941,0.478,-21.1235,-16.6751
2019-01-28 21:30:51.22,20961,-3066,-5775,-15113,-23.4046,-44.084,-115.3664,3140,10816,29432,0.1917,0.6602,1.7964,20.0732,-5.7185
2019-01-28 21:30:51.34,20962,-6238,-1472,-10072,-47.6183,-11.2366,-76.8855,5128,8008,2584,0.313,0.4888,0.1577,54.357,-31.3589
2019-01-28 21:30:51.45,20963,-2279,-1919,10533,-17.3969,-14.6489,80.4046,5088,6780,-1348,0.3105,0.4138,-0.0823,52.1766,-36.3544
2019-01-28 21:30:51.56,20964,8609,13060,1306,65.7176,99.6947,9.9695,15664,15364,32767,0.9561,0.9377,1.9999,22.93,-23.4042
2019-01-28 21:30:51.68,20965,7345,6842,16839,56.0687,52.229,128.542,520,-1256,12336,0.0317,-0.0767,0.7529,-5.8085,-2.4014
2019-01-28 21:30:51.79,20966,2063,-6782,762,15.7481,-51.771,5.8168,-528,-7108,172,-0.0322,-0.4338,0.0105,-85.5329,4.247
2019-01-28 21:30:51.90,20967,1213,-5365,-22428,9.2595,-40.9542,-171.2061,19784,6388,31644,1.2075,0.3899,1.9314,9.7132,-31.5018
2019-01-28 21:30:52.02,20968,-8435,-1611,-13311,-64.3893,-12.2977,-101.6107,2052,2892,21088,0.1252,0.1765,1.2871,7.7726,-5.5065
2019-01-28 21:30:52.13,20969,-3010,-4359,-8334,-22.9771,-33.2748,-63.6183,2504,5528,-1000,0.1528,0.3374,-0.061,63.9991,-24.0241
2019-01-28 21:30:52.24,20970,-4263,19,11721,-32.542,0.145,89.4733,11004,10544,2620,0.6716,0.6436,0.1599,42.9885,-45.3651
2019-01-28 21:30:52.35,20971,9285,6413,18419,70.8779,48.9542,140.6031,12288,12448,32767,0.75,0.7598,1.9999,19.5807,-19.319
2019-01-28 21:30:52.47,20972,4664,4752,10259,35.6031,36.2748,78.313,-328,-3132,5256,-0.02,-0.1912,0.3208,-30.7414,3.0686
2019-01-28 21:30:52.58,20973,2980,-4331,-6352,22.7481,-33.0611,-48.4885,2156,-6388,2028,0.1316,-0.3899,0.1238,-65.1391,-17.8323
2019-01-28 21:30:52.69,20974,-8328,-2300,2670,-63.5725,-17.5573,20.3817,1396,21340,32767,0.0852,1.3025,1.9999,33.051,-2.0446
2019-01-28 21:30:52.80,20975,-9406,1198,-9434,-71.8015,9.145,-72.0153,1516,7892,15656,0.0925,0.4817,0.9556,26.6448,-4.9419
2019-01-28 21:30:52.92,20976,586,-331,-3732,4.4733,-2.5267,-28.4885,6120,4988,-2084,0.3735,0.3044,-0.1272,37.6512,-48.5456
2019-01-28 21:30:53.03,20977,-3222,5577,13283,-24.5954,42.5725,101.3969,18808,4712,15032,1.1479,0.2876,0.9175,11.0731,-50.0511
2019-01-28 21:30:53.14,20978,5679,5491,15470,43.3511,41.916,118.0916,-2628,11512,14868,-0.1604,0.7026,0.9075,37.3241,7.9561
2019-01-28 21:30:53.25,20979,1176,3739,6537,8.9771,28.542,49.9008,-2132,-4484,5544,-0.1301,-0.2737,0.3384,-37.0494,16.6468
2019-01-28 21:30:53.37,20980,1450,-6540,-9917,11.0687,-49.9237,-75.7023,1796,-5292,3940,0.1096,-0.323,0.2405,-50.7092,-15.228
2019-01-28 21:30:53.48,20981,-4096,-5498,-12642,-31.2672,-41.9695,-96.5038,1752,11044,32767,0.1069,0.6741,1.9999,18.6015,-2.9006
2019-01-28 21:30:53.59,20982,-7390,-3958,-9365,-56.4122,-30.2137,-71.4885,1872,8468,8320,0.1143,0.5168,0.5078,44.7977,-8.9612
2019-01-28 21:30:53.70,20983,-768,-4379,2519,-5.8626,-33.4275,19.229,8536,4600,-2480,0.521,0.2808,-0.1514,27.3614,-58.5241
2019-01-28 21:30:53.82,20984,3950,3305,11018,30.1527,25.229,84.1069,-6860,10616,22856,-0.4187,0.6479,1.395,23.9827,15.2275
2019-01-28 21:30:53.93,20985,6183,3677,12542,47.1985,28.0687,95.7405,-2516,3208,9588,-0.1536,0.1958,0.5852,17.933,13.9743
2019-01-28 21:30:54.04,20986,1554,3388,2281,11.8626,25.8626,17.4122,8,-3768,1824,0.0005,-0.23,0.1113,-64.1693,-0.1095
2019-01-28 21:30:54.15,20987,1272,3167,-12346,9.7099,24.1756,-94.2443,21816,5640,24652,1.3315,0.3442,1.5046,9.7221,-40.7833
2019-01-28 21:30:54.27,20988,-4983,-931,-13739,-38.0382,-7.1069,-104.8779,464,6284,22912,0.0283,0.3835,1.3984,15.3342,-1.1189
2019-01-28 21:30:54.38,20989,-4902,573,-8678,-37.4198,4.374,-66.2443,4692,4164,-2252,0.2864,0.2542,-0.1375,38.6627,-44.7449
2019-01-28 21:30:54.49,20990,-2685,854,9731,-20.4962,6.5191,74.2824,2296,8624,900,0.1401,0.5264,0.0549,74.0417,-14.8313
2019-01-28 21:30:54.60,20991,3619,2204,14074,27.626,16.8244,107.4351,10748,12452,27168,0.656,0.76,1.6582,23.0834,-19.7805
2019-01-28 21:30:54.72,20992,4418,3485,9579,33.7252,26.6031,73.1221,476,-2104,12448,0.0291,-0.1284,0.7598,-9.5868,-2.1593
2019-01-28 21:30:54.83,20993,-226,-8563,-4763,-1.7252,-65.3664,-36.3588,2496,-5552,764,0.1523,-0.3389,0.0466,-64.8191,-24.0068
2019-01-28 21:30:54.94,20994,-7063,2781,1405,-53.916,21.229,10.7252,4608,16904,32767,0.2812,1.0317,1.9999,27.0606,-7.1238
2019-01-28 21:30:55.05,20995,-8085,-433,-12280,-61.7176,-3.3053,-93.7405,-728,9756,19272,-0.0444,0.5955,1.1763,26.8333,1.9303
2019-01-28 21:30:55.17,20996,-1489,-3290,-6754,-11.3664,-25.1145,-51.5573,4112,3864,-2472,0.251,0.2358,-0.1509,38.8466,-41.874
2019-01-28 21:30:55.28,20997,-2551,4549,11425,-19.4733,34.7252,87.2137,12960,6056,9152,0.791,0.3696,0.5586,20.892,-49.7428
2019-01-28 21:30:55.39,20998,5460,1846,16880,41.6794,14.0916,128.855,-1876,8124,16148,-0.1145,0.4958,0.9856,26.5529,5.925
2019-01-28 21:30:55.50,20999,2157,4060,5762,16.4656,30.9924,43.9847,596,-5368,4788,0.0364,-0.3276,0.2922,-48.0497,-4.7366
2019-01-28 21:30:55.62,21000,2212,-6218,-7180,16.8855,-47.4656,-54.8092,2936,-4636,6096,0.1792,-0.283,0.3721,-34.4178,-20.9749
2019-01-28 21:30:55.73,21001,-3552,-3277,-10049,-27.1145,-25.0153,-76.7099,3272,7424,29632,0.1997,0.4531,1.8086,13.9837,-6.1137
2019-01-28 21:30:55.84,21002,-5965,597,-11729,-45.5344,4.5573,-89.5344,3320,5276,6128,0.2026,0.322,0.374,37.1259,-22.3216
2019-01-28 21:30:55.96,21003,283,-3220,3430,2.1603,-24.5802,26.1832,8044,9060,248,0.491,0.553,0.0151,48.3859,-41.5899
2019-01-28 21:30:56.08,21004,5575,3637,4707,42.5573,27.7634,35.9313,12012,10764,32767,0.7332,0.657,1.9999,17.1413,-19.2021
2019-01-28 21:30:56.19,21005,4953,4251,11110,37.8092,32.4504,84.8092,-332,-1096,12932,-0.0203,-0.0669,0.7893,-4.8427,1.4654
2019-01-28 21:30:56.30,21006,-454,-1792,1030,-3.4656,-13.6794,7.8626,1172,-4252,-596,0.0715,-0.2595,-0.0364,-72.8169,-15.2679
2019-01-28 21:30:56.41,21007,-4139,5306,-6126,-31.5954,40.5038,-46.7634,11548,17740,32767,0.7048,1.0828,1.9999,27.0496,-17.2193
2019-01-28 21:30:56.53,21008,-8217,-1062,-11834,-62.7252,-8.1069,-90.3359,-960,6596,20160,-0.0586,0.4026,1.2305,18.098,2.5913
2019-01-28 21:30:56.64,21009,-1927,-2608,-7986,-14.7099,-19.9084,-60.9618,2152,3772,-900,0.1313,0.2302,-0.0549,58.2672,-29.0277
2019-01-28 21:30:56.75,21010,-3219,3728,12544,-24.5725,28.458,95.7557,16248,9740,5512,0.9917,0.5945,0.3364,29.5828,-55.4412
